test_label,test_seq,test_seg,train_label,train_seq,costs
you can lay down now,113,2500,fetch,15,"[0.009072937090196735, 0.0086782060564114, 0.0075002483270317334, 0.00619188601394716, 0.005119206102630447, 0.004725710932523508, 0.004624032592194105, 0.005122454404563052, 0.006302043421982954, 0.006710491252173341, 0.006217023725032808, 0.005860740379293776, 0.006092361062433745, 0.006361549734236083, 0.007455482942492816, 0.008162345799225606, 0.008022091551308456, 0.007101801640947887, 0.0058340542273406645, 0.004962553544481441, 0.004135854346706369, 0.004351126608099746, 0.0048325938777970204, 0.00555369726273263, 0.006122867943694151, 0.006537633478378184, 0.006630485192842587, 0.006140154780455735, 0.005379241687150871, 0.005041766744739136, 0.005110656252626581, 0.005560951044253038, 0.006310457270126213]"
you can lay down now,113,2500,fetch,15,"[0.009157699034960949, 0.008565615233574252, 0.007334954313115327, 0.006315633590014384, 0.004641392969261479, 0.004305955707168193, 0.004824171231839054, 0.005427661954674697, 0.006199555169588233, 0.006916909613145342, 0.006286396029984498, 0.006233435856686494, 0.006640466196032328, 0.006586882001973652, 0.007490180816325816, 0.007958359704107906, 0.007934114696474015, 0.006710681753831978, 0.00593886283111521, 0.005406836342835082, 0.004311798074765431, 0.004351858226403234, 0.004888575726235181, 0.0055173206837459705, 0.0061289188003625, 0.006589963971707754, 0.006952556849725274, 0.005965968114570308, 0.005316887949230316, 0.00525191113065689, 0.005258530549899621, 0.005660111989887536, 0.006185042446413628]"
you can lay down now,113,2500,fetch,13,"[0.010264605932668498, 0.009196813329116128, 0.008737714622286256, 0.0070899458991558134, 0.0055182749959068805, 0.004772960565142122, 0.00479516746238587, 0.00571911033410396, 0.00655047256098753, 0.007023913167295922, 0.005890418538073172, 0.005546357733165521, 0.006132087531708113, 0.00702794592894505, 0.008219136029535843, 0.009113095832704985, 0.009345375823776848, 0.007467576184430067, 0.005907048524359441, 0.004833125476817686, 0.0037322071106505785, 0.0035996494347625674, 0.004338657880474119, 0.005194701088492912, 0.005936017136223826, 0.006525782551090615, 0.006598233172013335, 0.005576836012464059, 0.004676920824671988, 0.004345864192768257, 0.004670558583970337, 0.0052989961876890096, 0.005755531850721465, 0.006795602590563861]"
you can lay down now,113,2500,fetch,17,"[0.007634669155613234, 0.006942417655571409, 0.00631435181133234, 0.005243462920187827, 0.004404729703017307, 0.0041206232557115235, 0.0037015359715490675, 0.004153211569395321, 0.004748087803149392, 0.005102046629509553, 0.004765284701905896, 0.0044672114197253235, 0.004726742859826275, 0.004760613688569389, 0.005774277325237609, 0.0063597930122640456, 0.006324894350171998, 0.005838546241126972, 0.005159127138335155, 0.004495745519804495, 0.00420214603837778, 0.004433430801299256, 0.0046536195803500635, 0.004855727456810843, 0.005222621435110812, 0.0058223089964709925, 0.005800004216997266, 0.005177212681931602, 0.004964315735539528, 0.004800670676103824, 0.004928921733169523, 0.0053224100352162965]"
you can lay down now,113,2500,fetch,17,"[0.008377874681206243, 0.00646700115786085, 0.005110047199833917, 0.00452232870642757, 0.0040037950736988345, 0.004053381274893862, 0.004358136729287711, 0.005074783841648017, 0.005767599543429693, 0.0059614528337940155, 0.005765177869383438, 0.005785658018227234, 0.006290686073839437, 0.006141618931549971, 0.00749279977382894, 0.007565449356615602, 0.006276296875227712, 0.0053789907371193805, 0.0048848151014529925, 0.004448371946536578, 0.003626486339422471, 0.003947390137027208, 0.004608730320695923, 0.005220289798696076, 0.005845656103146975, 0.006278319417516645, 0.006283294335076559, 0.0052944559199861775, 0.004872663458479548, 0.0047681165821157724, 0.004935781561107473, 0.005333697327085535]"
you can lay down now,113,2500,fetch,13,"[0.007019131673857016, 0.007006140805538006, 0.006666167937187251, 0.00565829148103381, 0.0044389982924560225, 0.004040357374160688, 0.004326941549032886, 0.005150775254967428, 0.006106606089505806, 0.0066639623491973315, 0.005844897618073697, 0.005175465787890077, 0.004956216498643529, 0.004598574493563861, 0.005425501219765103, 0.006019510157589541, 0.006456468113975446, 0.006109596777966438, 0.005384198574681724, 0.005002038736160585, 0.004632114679460624, 0.0051412392559544145, 0.006008776134541239, 0.006577509100851108, 0.00709166586457278, 0.007264831651545072, 0.007497558076225567, 0.007414433395537968, 0.006936697428605361, 0.006972324632504454, 0.006941113229095097, 0.00701156639069831, 0.006996869740951633, 0.007633070185529043]"
you can lay down now,113,2500,fetch,18,"[0.007814038663873868, 0.0057391397932330356, 0.004998246776355418, 0.004447860630806615, 0.0037881974753141917, 0.0037190666087327886, 0.004083403381413599, 0.004609046304134541, 0.0052107653108456175, 0.006109924316432853, 0.005593339021712995, 0.005729610986186718, 0.006088003906350485, 0.0059389406433049035, 0.0071434309893862215, 0.007013079706745174, 0.006333986980876388, 0.005687055130351781, 0.005275378378704728, 0.004661403093493392, 0.003981563534701974, 0.00419331865196718, 0.004866557756312066, 0.00550933036874336, 0.006192095383060965, 0.0067146382408444045, 0.006448771594108227, 0.005662620895845381, 0.005141261580085759, 0.005086556358338854, 0.005116042722344903, 0.005516495649395952]"
you can lay down now,113,2500,fetch,31,"[0.006383600528784191, 0.005977450836922668, 0.005765373132285746, 0.005492270630124025, 0.005265001999244564, 0.005348353636184121, 0.005552054308479341, 0.005915364973630898, 0.00640066369247032, 0.006499406978410159, 0.00647129180984293, 0.006290633376718451, 0.006118750475109585, 0.006120896852313615, 0.00643437085971003, 0.0066280401648622774, 0.006701549737122231, 0.006448949639875809, 0.006242862862584254, 0.006029299212538083, 0.0060653645109144515, 0.006444718593084752, 0.007083862368582178, 0.0076243514252760086, 0.007929218514432417, 0.0080728503565231, 0.007942299404516477, 0.007817506412856218]"
you can lay down now,113,2500,fetch,15,"[0.008627102908856559, 0.008294908416244877, 0.00724781445874552, 0.006169486718154797, 0.004850021288840682, 0.004766700785003408, 0.005348835972818763, 0.006285055730500492, 0.0073143058050097794, 0.007470196535147204, 0.00664464238475283, 0.0062508631632974595, 0.006399131788220014, 0.0062597404674899085, 0.007390751932875365, 0.00818338355316394, 0.008376897254055559, 0.007475883607976341, 0.006704936689527885, 0.0060317083043481675, 0.005392582956356573, 0.005672763150380625, 0.006253581521166559, 0.006862945982197543, 0.0074357812447443435, 0.008080371614565188, 0.008396317895564479, 0.007784609360689324, 0.007149235172716077, 0.007146066410548543, 0.007018287126588907, 0.007049424508970129, 0.0076566743580765316]"
you can lay down now,113,2500,fetch,15,"[0.0074353694073298095, 0.006838562312701446, 0.005597010149658155, 0.00494915576694357, 0.0040226178946366565, 0.003888175919119067, 0.004287007328859749, 0.00525423615994565, 0.005908963778725766, 0.005938491144290059, 0.005240612186190674, 0.005058127282249058, 0.005112759221166093, 0.005095696467023233, 0.005945656610537957, 0.006455985554113974, 0.00607316234765799, 0.0052799101441033764, 0.004813009008824014, 0.004591913999163888, 0.004327083301953883, 0.004845292061349649, 0.0055638431537603245, 0.0062291558743149105, 0.006609673513138663, 0.006942867077079673, 0.007037973570494153, 0.0066057814010177665, 0.006005887020049442, 0.006081592246628261, 0.00620470702144161, 0.006320103206627814, 0.006753236495920157]"
you can lay down now,113,2500,fetch,18,"[0.007660492296008748, 0.006763034679384664, 0.006484909352964573, 0.005831604506827271, 0.005025843277674956, 0.004970412324936292, 0.005296456808870981, 0.0058796837406844705, 0.006477497874370541, 0.006862873862158441, 0.006304794024374107, 0.0056047732494275354, 0.0054440394383259115, 0.004950966954449086, 0.005693134124012619, 0.006355122449297701, 0.00658913868279599, 0.006287191179807731, 0.006319449175210486, 0.006325893983062349, 0.005986606806531995, 0.0064075226654860045, 0.006930999093377166, 0.007091597413979457, 0.007570771207092776, 0.0083460500841962, 0.008617638837405378, 0.008300154723718065, 0.007723752607779028, 0.007583663637629545, 0.0075621508093974095, 0.00786852136105123]"
you can lay down now,113,2500,fetch,15,"[0.009094189725559495, 0.0081919352685573, 0.007330799351364373, 0.0066013965377916635, 0.005437635970605785, 0.005350250913698018, 0.0063565726017376385, 0.007134697940680057, 0.00804774506145495, 0.008197180074533177, 0.007248986558170741, 0.006850439416069587, 0.006993229994999558, 0.006520930850949728, 0.007550723884640021, 0.008628189772998862, 0.008265693594364213, 0.007396418097668252, 0.007192164057664959, 0.006799880554801208, 0.0059320345069478735, 0.006439743682296928, 0.007412069863688327, 0.007978239518208063, 0.00846282916426159, 0.008851961563522774, 0.009139910166405262, 0.008634514739973261, 0.00810170618630935, 0.008137502863366152, 0.007845603783591242, 0.008052578097973318, 0.008709406633487012]"
you can lay down now,113,2500,fetch,17,"[0.007482958811501213, 0.006594690890983742, 0.005654535333572232, 0.005012411094415868, 0.004122523303158373, 0.003976445709174668, 0.0040524976740191065, 0.004607338946171089, 0.005313622227324445, 0.005496982696981436, 0.00526596503191181, 0.0051821206983366066, 0.005374270736437834, 0.005160212748994024, 0.006015513858919689, 0.0061511424454548215, 0.005802520095938918, 0.0049465617134342756, 0.0045513730950026456, 0.004440620850905597, 0.004007349090592005, 0.004265715838503505, 0.004809433188560262, 0.005142889549487913, 0.005511092799325353, 0.005900068990897393, 0.006213552829185587, 0.005933234797093251, 0.005586686021500746, 0.0053997122129329014, 0.005452509119318566, 0.00589908177048265]"
you can lay down now,113,2500,fetch,15,"[0.008060005870776961, 0.007650283604614686, 0.006096845957134837, 0.004996621197049308, 0.0038369301689077334, 0.003594963255355562, 0.003731148231015635, 0.004324435342689644, 0.005262466186190847, 0.0053617925065168786, 0.005023798107617646, 0.004831236922583204, 0.00563067897879362, 0.006167336337493564, 0.007099799573628814, 0.007452883865441832, 0.007099331544779249, 0.0057785311734130556, 0.004828823726760789, 0.004071380824742255, 0.0033175820978879724, 0.0035152115197650937, 0.004011503854703461, 0.004413395900198032, 0.004849097292137572, 0.005128859353222481, 0.005226305074198708, 0.004738554893984522, 0.004168292609979304, 0.004051056594403209, 0.004324074914871486, 0.004649301782643389, 0.005008720471366483]"
you can lay down now,113,2500,lay,57,"[0.006330690027450513, 0.00624462069615776, 0.006271747407206587, 0.005703079928278982, 0.004914930033153312, 0.004611176145534293, 0.00411422519417196, 0.0037295645582037036, 0.003448089350367261, 0.0032301758385229087, 0.0031445975848921333, 0.0031351107914574274, 0.003410873667623203, 0.0036841586139086235, 0.0039758406911701615, 0.00413331763222705, 0.004158284667944464, 0.0040537756421614056, 0.0040515900706534]"
you can lay down now,113,2500,lay,37,"[0.005521873455808595, 0.005824394272998715, 0.005964174953319813, 0.005875820890852588, 0.006138282298776356, 0.0066170254480567205, 0.006859629321620585, 0.00684015674526354, 0.006054863372816127, 0.0050961790216139755, 0.004124911462727218, 0.003582115894654199, 0.0034708279882122634, 0.003542417471221447, 0.003674608334117274, 0.0038078350841332254, 0.004043436927701071, 0.0038940802141022397, 0.0037455122227899084, 0.0038184415506326503, 0.003967969574334902, 0.004353772654250928, 0.005030623733496886, 0.005034736746525758, 0.005211637318671586, 0.005445111299362003]"
you can lay down now,113,2500,lay,44,"[0.0060249937066101, 0.006201282336134298, 0.006376711133308225, 0.00673052165020529, 0.006881442851198362, 0.006639448621629739, 0.0052663883729539805, 0.004321856620713285, 0.0032884653734125222, 0.003062115507960231, 0.002955535636021911, 0.002864474578185325, 0.0029770486024369223, 0.0032425744186171503, 0.0036559812640709205, 0.0038962054499402706, 0.003953494256819724, 0.0037313915262969853, 0.0036841076700473226, 0.0038249065679588153, 0.003913649091570609, 0.004129228477711453, 0.005022933659673632]"
you can lay down now,113,2500,lay,44,"[0.005955826174076523, 0.006183092740628773, 0.006367040632689569, 0.006667571618615468, 0.006891727224593597, 0.006766866970669454, 0.005109661990761496, 0.004084980164672256, 0.0029100655310309725, 0.0026468270225492433, 0.0025276553042394745, 0.0024072582084817286, 0.0024893121692224933, 0.0029849819502614293, 0.003365158885945835, 0.0037686954585927444, 0.003952559235073951, 0.0038315578330392315, 0.003839870995096802, 0.003968907598145818, 0.003976815066284031, 0.004273211015898004, 0.005280547748874743]"
you can lay down now,113,2500,lay,47,"[0.007086265498994218, 0.007026936440995786, 0.0071664405696744505, 0.007249317411622495, 0.007370280973169357, 0.005842278425944532, 0.004496482356661509, 0.0032902076043868694, 0.0028396775421557024, 0.0027004025053820662, 0.0026151321417437396, 0.0025914502186452225, 0.0028981958076136623, 0.003389798222961463, 0.0038191625984511338, 0.004316006657040291, 0.004680227146068984, 0.004549411575007681, 0.0043947095586708285, 0.004458075260728171, 0.004769150944567799, 0.005188782332685272]"
you can lay down now,113,2500,lay,52,"[0.0066662099425819216, 0.006769597283857483, 0.006953822685616628, 0.006371243062387348, 0.005187658354998078, 0.0038420265712372343, 0.002851293310765998, 0.002554745497884787, 0.002299113367327285, 0.0022494096869102244, 0.0021714497325272305, 0.002282480159482636, 0.0024695300306462244, 0.0028256300707266394, 0.0030509802932954574, 0.0034274690531954912, 0.0037666013693782104, 0.003763524038528063, 0.0037195352175874077, 0.003882288304377021, 0.00409748443346391]"
you can lay down now,113,2500,lay,65,"[0.004822031751238749, 0.0038713534541573507, 0.0037298944210756224, 0.003595900888725353, 0.0033131041827861854, 0.0029126717423771102, 0.002381495493708177, 0.002187561955706749, 0.002038867494010867, 0.002130779392033139, 0.0021778034774314757, 0.002189685046059009, 0.0023123505030441683, 0.002565284084697994, 0.0026509994543454526, 0.0026930027391440015]"
you can lay down now,113,2500,lay,63,"[0.005594206887666447, 0.004236882936422611, 0.0034941349287755685, 0.0032075088470090592, 0.0029109324515485613, 0.002602067427699737, 0.0021654261258630654, 0.001936697755796654, 0.0018117873627182138, 0.001769132858868609, 0.001907204329348315, 0.001977677614567824, 0.0021444346232102605, 0.0024495271412669135, 0.0028096918686079417, 0.002951173495201356, 0.002904991814274916]"
you can lay down now,113,2500,lay,45,"[0.005046201852764478, 0.005087839654679761, 0.005204553032644663, 0.005553450796051784, 0.005742238851105839, 0.005140738007597814, 0.004222054870711215, 0.003085491125465362, 0.002353435466097975, 0.002167618318579665, 0.0020292436540844537, 0.0019570025004020113, 0.00205062092718715, 0.0025193085571280196, 0.002985122708483592, 0.003323732393412071, 0.003367852022440899, 0.0032495817257600238, 0.0031991895322719126, 0.0033364291667454075, 0.003421872966877784, 0.0036635718610808364, 0.004438901947714595]"
you can lay down now,113,2500,lay,61,"[0.004595237648658167, 0.004725978874926848, 0.0038038036631759904, 0.0034662269909188537, 0.0034482761433797214, 0.0031756465735132307, 0.002738043993529878, 0.0022701806170820327, 0.001945679836871802, 0.001897505215594357, 0.0019960737073351185, 0.0021636521588876976, 0.0023398815739306533, 0.0026064545502748906, 0.002898208015925702, 0.003053152542137718, 0.0030952656465134984, 0.002835442380601879]"
